PIT,D.Paulson,2013,1.0,4.0,6.0,1.0,1.0,37.0,3.0,0.0,2.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0
PHI,J.Maehl,2013,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,11.0,2.0,2.0,56.0,3.0,1.0
MIA,R.Tannehill,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
NE,T.Brady,2013,1.0,1.0,-2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,C.Clay,2013,22.0,33.0,201.0,2.0,3.0,66.0,8.0,2.0,38.0,51.0,323.0,3.0,6.0,127.0,8.0,2.0
NO,J.Graham,2013,35.0,52.0,363.0,6.0,10.0,169.0,8.0,10.0,37.0,56.0,402.0,6.0,15.0,239.0,8.0,6.0
CAR,M.Mc,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
GB,R.Cobb,2013,11.0,15.0,120.0,2.0,3.0,43.0,2.0,1.0,12.0,21.0,114.0,4.0,5.0,130.0,4.0,3.0
DET,B.Pettigrew,2013,19.0,28.0,123.0,1.0,3.0,18.0,7.0,2.0,16.0,24.0,162.0,4.0,6.0,95.0,7.0,0.0
HOU,A.Foster,2013,11.0,20.0,132.0,0.0,0.0,0.0,4.0,1.0,11.0,15.0,51.0,0.0,0.0,0.0,3.0,0.0
PHI,R.Cooper,2013,18.0,32.0,209.0,6.0,14.0,158.0,8.0,2.0,15.0,22.0,212.0,8.0,13.0,256.0,8.0,6.0
NE,D.Williams,2013,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,J.Jones,2013,12.0,17.0,107.0,4.0,8.0,148.0,6.0,2.0,18.0,24.0,138.0,2.0,13.0,48.0,6.0,0.0
NYG,M.Cox,2013,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0
NO,J.Hill,2013,4.0,5.0,28.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,16.0,0.0,1.0,0.0,3.0,0.0
SF,A.Snyder,2013,1.0,1.0,2.0,1.0,1.0,61.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,S.Taylor,2013,5.0,5.0,24.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,47.0,0.0,0.0,0.0,2.0,0.0
NO,K.Stills,2013,8.0,13.0,75.0,8.0,13.0,362.0,8.0,4.0,12.0,13.0,116.0,4.0,10.0,88.0,8.0,1.0
IND,G.Whalen,2013,12.0,15.0,116.0,1.0,5.0,25.0,4.0,2.0,10.0,16.0,101.0,1.0,3.0,17.0,3.0,0.0
DAL,M.Austin,2013,16.0,27.0,167.0,0.0,4.0,0.0,6.0,0.0,7.0,14.0,75.0,0.0,1.0,0.0,5.0,0.0
DET,K.Ogletree,2013,3.0,4.0,36.0,2.0,3.0,63.0,3.0,1.0,7.0,14.0,68.0,1.0,4.0,32.0,4.0,0.0
SF,A.Dixon,2013,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0
PHI,Z.Ertz,2013,10.0,15.0,102.0,5.0,7.0,125.0,8.0,2.0,19.0,27.0,180.0,2.0,6.0,62.0,7.0,2.0
IND,T.Hilton,2013,34.0,51.0,291.0,12.0,23.0,409.0,8.0,2.0,31.0,45.0,235.0,4.0,15.0,123.0,8.0,3.0
CLE,E.Baker,2013,4.0,4.0,46.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0
OAK,M.Reece,2013,12.0,18.0,131.0,2.0,2.0,43.0,7.0,1.0,17.0,29.0,137.0,2.0,4.0,42.0,8.0,1.0
NE,M.Hoomanawanui,2013,7.0,10.0,105.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,29.0,0.0,1.0,0.0,5.0,1.0
DAL,T.Williams,2013,12.0,15.0,113.0,6.0,13.0,238.0,7.0,2.0,19.0,33.0,226.0,6.0,10.0,153.0,8.0,3.0
SF,K.Osgood,2013,1.0,1.0,17.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,A.Green,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,2,0.0
HOU,K.Martin,2013,13.0,22.0,161.0,0.0,1.0,0.0,7.0,1.0,8.0,13.0,75.0,1.0,2.0,17.0,5.0,1.0
SD,K.Allen,2013,32.0,42.0,371.0,5.0,8.0,137.0,7.0,4.0,24.0,32.0,364.0,6.0,14.0,137.0,8.0,4.0
NYG,A.Brown,2013,12.0,17.0,51.0,0.0,0.0,0.0,4.0,0.0,8.0,11.0,52.0,0.0,1.0,0.0,3.0,0.0
IND,D.Herron,2013,1.0,1.0,57.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB,B.Rainey,2013,6.0,8.0,14.0,0.0,0.0,0.0,4.0,1.0,3.0,6.0,12.0,0.0,0.0,0.0,4.0,0.0
PIT,M.Wheaton,2013,3.0,6.0,38.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0
NO,R.Meachem,2013,5.0,8.0,90.0,2.0,4.0,61.0,6.0,1.0,7.0,10.0,72.0,1.0,7.0,60.0,8.0,0.0
NO,M.Colston,2013,40.0,48.0,487.0,6.0,12.0,135.0,8.0,4.0,24.0,37.0,210.0,3.0,9.0,89.0,7.0,1.0
PIT,D.Moye,2013,0.0,0.0,0.0,1.0,3.0,19.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
DEN,E.Decker,2013,30.0,44.0,386.0,6.0,12.0,150.0,8.0,2.0,34.0,54.0,270.0,12.0,18.0,408.0,8.0,7.0
SD,D.Woodhead,2013,30.0,35.0,192.0,2.0,2.0,65.0,8.0,4.0,39.0,44.0,299.0,1.0,1.0,20.0,8.0,2.0
CHI,M.Bennett,2013,32.0,39.0,370.0,1.0,2.0,22.0,8.0,3.0,28.0,44.0,299.0,4.0,8.0,119.0,8.0,3.0
HOU,B.Tate,2013,16.0,21.0,68.0,0.0,0.0,0.0,6.0,0.0,17.0,26.0,62.0,0.0,0.0,0.0,7.0,0.0
MIN,K.Rudolph,2013,18.0,21.0,155.0,1.0,3.0,21.0,4.0,1.0,8.0,14.0,80.0,2.0,5.0,51.0,4.0,2.0
NYG,P.Hillis,2013,9.0,15.0,75.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,21.0,0.0,0.0,0.0,2.0,0.0
NE,J.Boyce,2013,3.0,5.0,49.0,0.0,0.0,0.0,2.0,0.0,5.0,10.0,42.0,1.0,3.0,30.0,4.0,0.0
OAK,A.Holmes,2013,6.0,15.0,62.0,3.0,5.0,66.0,4.0,1.0,9.0,15.0,129.0,6.0,13.0,159.0,6.0,0.0
DEN,M.Ball,2013,10.0,14.0,70.0,0.0,1.0,0.0,5.0,0.0,9.0,11.0,73.0,0.0,0.0,0.0,5.0,0.0
WAS,Al.Robinson,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,33.0,0.0,2.0,0.0,1,0.0
CHI,Jo.Anderson,2013,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,J.Brown,2013,4.0,6.0,35.0,2.0,3.0,48.0,6.0,1.0,2.0,5.0,19.0,0.0,1.0,0.0,4.0,0.0
SF,G.Celek,2013,1.0,1.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0
ATL,A.Smith,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,0.0,2,0.0
TEN,D.Williams,2013,10.0,12.0,98.0,1.0,3.0,25.0,5.0,0.0,4.0,6.0,55.0,0.0,2.0,0.0,3.0,0.0
DEN,J.Tamme,2013,6.0,7.0,61.0,0.0,1.0,0.0,4.0,0.0,13.0,15.0,108.0,1.0,1.0,24.0,5.0,1.0
DET,J.Fauria,2013,8.0,10.0,99.0,0.0,4.0,0.0,5.0,2.0,7.0,11.0,50.0,2.0,2.0,48.0,5.0,4.0
OAK,D.Moore,2013,17.0,25.0,227.0,5.0,10.0,146.0,7.0,1.0,22.0,38.0,226.0,2.0,5.0,96.0,6.0,4.0
CHI,E.Weems,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,1,0.0
SEA,D.Baldwin,2013,12.0,19.0,130.0,5.0,8.0,185.0,8.0,3.0,20.0,27.0,216.0,6.0,10.0,143.0,8.0,0.0
CLE,W.Mc,2013,3.0,5.0,16.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0
NYJ,M.Campbell,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0
NYG,L.Donnell,2013,3.0,3.0,31.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
IND,R.Wayne,2013,19.0,25.0,178.0,3.0,5.0,63.0,4.0,1.0,9.0,16.0,108.0,5.0,7.0,126.0,3.0,1.0
DET,N.Burleson,2013,18.0,22.0,191.0,1.0,1.0,27.0,5.0,1.0,18.0,27.0,176.0,2.0,2.0,67.0,4.0,0.0
NYJ,S.Hakim,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
JAC,J.Todman,2013,9.0,15.0,64.0,1.0,1.0,21.0,5.0,1.0,4.0,9.0,31.0,0.0,0.0,0.0,5.0,0.0
NYJ,B.Powell,2013,15.0,25.0,118.0,0.0,0.0,0.0,8.0,0.0,19.0,29.0,133.0,1.0,2.0,30.0,8.0,0.0
WAS,J.Reed,2013,21.0,24.0,218.0,1.0,1.0,38.0,4.0,0.0,21.0,29.0,223.0,1.0,2.0,17.0,5.0,2.0
CLE,A.Edwards,2013,1.0,1.0,10.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEA,K.Davis,2013,1.0,2.0,8.0,1.0,1.0,23.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
NYG,B.Jacobs,2013,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0
IND,D.Rogers,2013,3.0,6.0,33.0,0.0,0.0,0.0,2.0,0.0,10.0,12.0,149.0,0.0,3.0,0.0,2.0,2.0
MIN,J.Felton,2013,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,32.0,0.0,0.0,0.0,5.0,0.0
JAC,J.Ebert,2013,2.0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
WAS,L.Paulsen,2013,12.0,18.0,102.0,1.0,3.0,27.0,7.0,2.0,12.0,24.0,82.0,1.0,3.0,33.0,7.0,1.0
DEN,W.Welker,2013,42.0,53.0,349.0,6.0,10.0,155.0,7.0,8.0,21.0,36.0,192.0,4.0,8.0,82.0,6.0,2.0
WAS,R.Helu,2013,13.0,18.0,85.0,1.0,1.0,20.0,8.0,0.0,16.0,21.0,144.0,0.0,0.0,0.0,8.0,0.0
SEA,R.Lockette,2013,2.0,2.0,17.0,2.0,2.0,60.0,4.0,0.0,1.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0
PIT,D.Johnson,2013,2.0,3.0,30.0,1.0,1.0,32.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0
KC,R.Gordon,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1,0.0
WAS,E.Royster,2013,1.0,1.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,T.Bohanon,2013,4.0,8.0,47.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,22.0,0.0,0.0,0.0,4.0,0.0
NO,B.Watson,2013,8.0,11.0,75.0,2.0,4.0,37.0,7.0,1.0,7.0,9.0,68.0,1.0,4.0,32.0,6.0,1.0
PHI,L.Mc,2013,29.0,34.0,244.0,1.0,1.0,49.0,8.0,0.0,19.0,26.0,220.0,0.0,0.0,0.0,8.0,2.0
OAK,B.Butler,2013,3.0,6.0,16.0,1.0,3.0,20.0,5.0,0.0,3.0,3.0,22.0,2.0,3.0,45.0,3.0,0.0
HOU,L.Jean,2013,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,21.0,0.0,1.0,0.0,3.0,0.0
CIN,J.Gresham,2013,23.0,30.0,195.0,3.0,5.0,53.0,7.0,4.0,16.0,26.0,121.0,3.0,6.0,78.0,7.0,0.0
NYG,D.Wilson,2013,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0
TB,S.Dawson,2013,2.0,4.0,12.0,0.0,3.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,M.Bush,2013,2.0,3.0,23.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,25.0,0.0,0.0,0.0,3.0,0.0
ARI,L.Sendlein,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
WAS,N.Williams,2013,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,9.0,0.0,2.0,0.0,3.0,0.0
NE,L.Washington,2013,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
