MIN,J.Johnson,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1,0.0
CAR,D.Jarrett,2009,5.0,11.0,31.0,2.0,3.0,51.0,4.0,1.0,7.0,9.0,54.0,3.0,7.0,60.0,5.0,0.0
OAK,M.Bush,2009,10.0,11.0,46.0,0.0,0.0,0.0,6.0,0.0,7.0,8.0,61.0,0.0,0.0,0.0,6.0,0.0
NO,T.Humphrey,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1,0.0
MIN,J.Kleinsasser,2009,3.0,5.0,20.0,0.0,0.0,0.0,3.0,0.0,6.0,8.0,29.0,1.0,3.0,21.0,6.0,0.0
CIN,L.Johnson,2009,2.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0
MIN,C.Jenkins,2009,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,G.Olsen,2009,22.0,37.0,175.0,3.0,10.0,82.0,8.0,5.0,28.0,42.0,182.0,6.0,12.0,165.0,8.0,3.0
HOU,J.Casey,2009,3.0,6.0,18.0,1.0,1.0,32.0,2.0,0.0,2.0,3.0,14.0,0.0,1.0,0.0,2.0,0.0
GB,J.Jones,2009,14.0,24.0,105.0,2.0,6.0,89.0,8.0,1.0,14.0,22.0,156.0,1.0,6.0,74.0,8.0,4.0
BAL,K.Washington,2009,12.0,16.0,154.0,2.0,3.0,43.0,6.0,0.0,13.0,21.0,96.0,4.0,4.0,100.0,8.0,1.0
DEN,B.Lloyd,2009,2.0,7.0,20.0,2.0,5.0,75.0,1.0,0.0,4.0,5.0,22.0,0.0,0.0,0.0,1.0,0.0
DET,Kv.Smith,2009,5.0,6.0,28.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,52.0,0.0,0.0,0.0,1.0,0.0
NYJ,S.Greene,2009,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
IND,D.Brown,2009,5.0,6.0,49.0,0.0,0.0,0.0,4.0,0.0,5.0,7.0,48.0,0.0,0.0,0.0,4.0,0.0
DEN,B.Stokley,2009,13.0,18.0,138.0,0.0,2.0,0.0,6.0,2.0,2.0,7.0,26.0,1.0,1.0,87.0,4.0,1.0
CLE,C.Jennings,2009,3.0,5.0,14.0,0.0,1.0,0.0,4.0,0.0,5.0,5.0,30.0,0.0,1.0,0.0,2.0,0.0
KC,T.Copper,2009,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,15.0,1.0,1.0,50.0,2.0,0.0
SEA,J.Griffith,2009,11.0,13.0,66.0,1.0,2.0,25.0,6.0,0.0,7.0,11.0,27.0,0.0,0.0,0.0,5.0,1.0
DET,J.Nordin,2009,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0
STL,C.Ogbonnaya,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,1,0.0
SD,L.Naanee,2009,9.0,11.0,90.0,0.0,1.0,0.0,5.0,0.0,13.0,15.0,112.0,1.0,1.0,20.0,6.0,1.0
KC,B.Wade,2009,23.0,43.0,184.0,3.0,11.0,66.0,7.0,1.0,9.0,18.0,76.0,0.0,1.0,0.0,5.0,1.0
DET,K.Smith,2009,13.0,20.0,205.0,1.0,1.0,25.0,4.0,1.0,13.0,18.0,88.0,0.0,0.0,0.0,6.0,0.0
NE,B.Green,2009,2.0,4.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BAL,L.Mc,2009,10.0,13.0,66.0,0.0,0.0,0.0,6.0,0.0,10.0,13.0,65.0,0.0,0.0,0.0,8.0,0.0
HOU,J.Jones,2009,9.0,11.0,80.0,3.0,4.0,52.0,5.0,3.0,8.0,14.0,49.0,6.0,7.0,227.0,7.0,2.0
ATL,T.Gonzalez,2009,42.0,57.0,385.0,3.0,6.0,65.0,8.0,4.0,33.0,59.0,393.0,1.0,5.0,16.0,8.0,2.0
GB,K.Hall,2009,3.0,4.0,31.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0
OAK,J.Higgins,2009,7.0,14.0,62.0,4.0,7.0,71.0,6.0,0.0,3.0,13.0,23.0,4.0,7.0,91.0,4.0,0.0
CHI,G.Wolfe,2009,1.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
PHI,R.Brown,2009,3.0,7.0,24.0,0.0,1.0,0.0,4.0,0.0,3.0,8.0,50.0,3.0,6.0,81.0,5.0,0.0
SF,J.Hill,2009,6.0,9.0,65.0,0.0,1.0,0.0,6.0,2.0,3.0,6.0,25.0,0.0,1.0,0.0,4.0,0.0
NE,B.Tate,2009,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,T.Jones,2009,8.0,12.0,57.0,0.0,0.0,0.0,7.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0
SF,D.Walker,2009,9.0,14.0,91.0,2.0,3.0,61.0,6.0,0.0,8.0,9.0,75.0,0.0,3.0,0.0,4.0,0.0
GB,J.Nelson,2009,9.0,10.0,79.0,0.0,2.0,0.0,6.0,1.0,8.0,11.0,113.0,4.0,7.0,121.0,6.0,1.0
BAL,M.Lawrence,2009,1.0,1.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,J.Witten,2009,38.0,52.0,357.0,4.0,6.0,110.0,8.0,2.0,49.0,54.0,507.0,2.0,8.0,49.0,8.0,0.0
TEN,M.Jones,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,1,0.0
SEA,J.Jones,2009,19.0,25.0,140.0,0.0,0.0,0.0,7.0,1.0,13.0,15.0,92.0,0.0,0.0,0.0,5.0,0.0
KC,J.Charles,2009,18.0,27.0,120.0,0.0,2.0,0.0,6.0,1.0,20.0,24.0,102.0,1.0,1.0,49.0,8.0,0.0
NYG,S.Moss,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,18.0,2,1.0
CIN,C.Ochocinco,2009,40.0,54.0,473.0,6.0,14.0,163.0,8.0,4.0,18.0,34.0,206.0,6.0,17.0,156.0,8.0,4.0
NE,J.Galloway,2009,2.0,5.0,14.0,0.0,2.0,0.0,2.0,0.0,5.0,10.0,53.0,0.0,2.0,0.0,1.0,0.0
DAL,P.Crayton,2009,16.0,25.0,236.0,0.0,3.0,0.0,8.0,4.0,16.0,31.0,157.0,5.0,6.0,229.0,8.0,1.0
HOU,O.Daniels,2009,15.0,24.0,136.0,3.0,5.0,117.0,4.0,2.0,20.0,25.0,206.0,2.0,3.0,60.0,4.0,3.0
BUF,D.Schouman,2009,6.0,7.0,62.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,18.0,1.0,1.0,23.0,1.0,0.0
GB,D.Wynn,2009,1.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0
SD,C.Davis,2009,5.0,5.0,41.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,S.Morris,2009,9.0,12.0,86.0,0.0,0.0,0.0,5.0,0.0,9.0,12.0,93.0,0.0,1.0,0.0,6.0,0.0
PHI,J.Maclin,2009,24.0,32.0,241.0,5.0,11.0,165.0,7.0,3.0,22.0,33.0,250.0,3.0,10.0,79.0,6.0,1.0
ARI,J.Wright,2009,4.0,4.0,20.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,29.0,0.0,0.0,0.0,5.0,2.0
CAR,G.Barnidge,2009,3.0,4.0,42.0,3.0,5.0,136.0,4.0,0.0,5.0,7.0,48.0,1.0,3.0,16.0,4.0,0.0
BAL,L.Smith,2009,1.0,2.0,5.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEN,L.White,2009,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0
SF,Delanie.Walker,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,1,0.0
CHI,M.Forte,2009,25.0,31.0,192.0,0.0,0.0,0.0,8.0,0.0,30.0,38.0,257.0,0.0,0.0,0.0,7.0,0.0
PHI,D.Jackson,2009,21.0,33.0,273.0,7.0,15.0,299.0,8.0,6.0,25.0,39.0,231.0,7.0,22.0,273.0,7.0,3.0
HOU,J.Dreessen,2009,10.0,16.0,109.0,2.0,3.0,48.0,7.0,1.0,12.0,16.0,136.0,1.0,1.0,21.0,6.0,0.0
NE,I.Stanback,2009,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,17.0,0.0,1.0,0.0,2.0,0.0
CIN,D.Coats,2009,7.0,12.0,63.0,0.0,0.0,0.0,6.0,0.0,9.0,16.0,87.0,0.0,2.0,0.0,6.0,0.0
TEN,J.Cook,2009,7.0,11.0,63.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,11.0,0.0,1.0,0.0,2.0,0.0
IND,S.Giguere,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0
DAL,D.Anderson,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,3,0.0
NYJ,B.Hartsock,2009,1.0,2.0,78.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
JAC,B.Bolen,2009,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
CIN,Je.Johnson,2009,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0
MIA,K.Sperry,2009,3.0,4.0,31.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
DEN,K.Orton,2009,0.0,0.0,0.0,1.0,1.0,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,S.Spach,2009,3.0,7.0,31.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0
CHI,D.Hester,2009,20.0,31.0,153.0,3.0,8.0,111.0,6.0,0.0,24.0,32.0,245.0,9.0,15.0,212.0,7.0,2.0
CHI,R.Davis,2009,4.0,4.0,30.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0
JAC,N.Hughes,2009,2.0,3.0,8.0,1.0,6.0,35.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,20.0,2.0,0.0
GB,B.Jackson,2009,14.0,16.0,112.0,0.0,0.0,0.0,5.0,0.0,6.0,9.0,62.0,0.0,0.0,0.0,4.0,0.0
PHI,J.Peters,2009,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,B.Quinn,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,0.0,0.0,0.0,2,0.0
NE,K.Faulk,2009,23.0,32.0,222.0,0.0,1.0,0.0,6.0,1.0,13.0,20.0,73.0,0.0,0.0,0.0,7.0,0.0
PIT,R.Mendenhall,2009,12.0,15.0,121.0,0.0,0.0,0.0,6.0,0.0,12.0,15.0,139.0,0.0,0.0,0.0,7.0,1.0
CLE,M.Gaines,2009,1.0,2.0,9.0,2.0,2.0,45.0,3.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0
TB,D.Ward,2009,14.0,15.0,120.0,0.0,0.0,0.0,7.0,1.0,6.0,9.0,30.0,0.0,0.0,0.0,5.0,1.0
ARI,L.Stephens,2009,5.0,10.0,46.0,0.0,0.0,0.0,6.0,1.0,5.0,8.0,37.0,0.0,0.0,0.0,4.0,0.0
TB,M.Clayton,2009,5.0,12.0,51.0,3.0,8.0,67.0,7.0,1.0,6.0,18.0,49.0,0.0,3.0,0.0,5.0,0.0
BAL,R.Rice,2009,39.0,49.0,338.0,0.0,1.0,0.0,8.0,1.0,35.0,46.0,299.0,0.0,0.0,0.0,8.0,0.0
NYJ,C.Stuckey,2009,5.0,10.0,29.0,1.0,1.0,19.0,2.0,0.0,3.0,8.0,22.0,2.0,4.0,50.0,2.0,1.0
MIN,C.Taylor,2009,23.0,31.0,224.0,0.0,0.0,0.0,8.0,1.0,19.0,25.0,137.0,0.0,0.0,0.0,8.0,0.0
ARI,B.Patrick,2009,3.0,4.0,25.0,0.0,0.0,0.0,2.0,1.0,6.0,9.0,43.0,3.0,3.0,78.0,6.0,1.0
STL,D.Amendola,2009,25.0,31.0,198.0,1.0,4.0,25.0,7.0,1.0,17.0,25.0,103.0,0.0,0.0,0.0,6.0,0.0
PHI,K.Curtis,2009,3.0,7.0,35.0,1.0,3.0,16.0,2.0,0.0,2.0,2.0,26.0,0.0,1.0,0.0,1.0,0.0
ARI,A.Becht,2009,3.0,4.0,23.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,41.0,0.0,0.0,0.0,6.0,1.0
ATL,J.Norwood,2009,11.0,13.0,113.0,0.0,1.0,0.0,4.0,1.0,5.0,5.0,66.0,0.0,0.0,0.0,2.0,0.0
KC,M.Cox,2009,3.0,6.0,29.0,0.0,0.0,0.0,5.0,0.0,6.0,6.0,34.0,0.0,0.0,0.0,4.0,0.0
BUF,R.Parrish,2009,3.0,3.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NE,R.Moss,2009,36.0,49.0,387.0,11.0,25.0,255.0,8.0,7.0,26.0,40.0,269.0,8.0,15.0,315.0,8.0,4.0
GB,R.Grant,2009,13.0,17.0,83.0,0.0,0.0,0.0,6.0,0.0,11.0,12.0,107.0,0.0,0.0,0.0,5.0,0.0
BAL,M.Oher,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,0.0,0.0,0.0,1,0.0
DAL,M.Barber,2009,10.0,14.0,115.0,0.0,0.0,0.0,7.0,0.0,14.0,20.0,101.0,1.0,1.0,0.0,7.0,0.0
CIN,J.Johnson,2009,4.0,5.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
BAL,D.Williams,2009,3.0,4.0,30.0,3.0,5.0,86.0,2.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,2.0,0.0
NYJ,D.Keller,2009,24.0,41.0,211.0,5.0,9.0,95.0,8.0,2.0,12.0,21.0,107.0,3.0,5.0,86.0,8.0,0.0
ARI,T.Hightower,2009,40.0,51.0,283.0,0.0,0.0,0.0,8.0,0.0,23.0,29.0,145.0,0.0,0.0,0.0,8.0,0.0
STL,D.Avery,2009,20.0,36.0,191.0,7.0,14.0,197.0,8.0,4.0,16.0,31.0,157.0,2.0,10.0,35.0,8.0,1.0
CLE,J.Allen,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
GB,M.Tauscher,2009,1.0,1.0,-3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,J.Gaffney,2009,24.0,38.0,233.0,7.0,13.0,211.0,8.0,0.0,15.0,25.0,149.0,4.0,5.0,79.0,8.0,2.0
NO,P.Thomas,2009,19.0,20.0,159.0,0.0,0.0,0.0,5.0,2.0,20.0,24.0,143.0,0.0,0.0,0.0,6.0,0.0
OAK,B.Myers,2009,1.0,3.0,6.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0
BAL,E.Jones,2009,1.0,2.0,8.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,C.Roby,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1,0.0
NE,S.Aiken,2009,7.0,15.0,68.0,0.0,2.0,0.0,5.0,0.0,10.0,13.0,132.0,2.0,9.0,114.0,5.0,2.0
PIT,T.Grisham,2009,1.0,2.0,14.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,R.Moats,2009,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,11.0,12.0,94.0,0.0,0.0,0.0,4.0,1.0
NYJ,W.Wright,2009,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,21.0,0.0,0.0,0.0,1.0,0.0
DET,C.Fitzsimmons,2009,7.0,10.0,45.0,0.0,0.0,0.0,3.0,0.0,10.0,14.0,71.0,0.0,2.0,0.0,4.0,0.0
BUF,J.Hardy,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1,0.0
OAK,Z.Miller,2009,31.0,41.0,244.0,5.0,9.0,181.0,8.0,3.0,28.0,36.0,332.0,1.0,7.0,21.0,7.0,0.0
CAR,J.Delhomme,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
WAS,F.Davis,2009,26.0,35.0,262.0,1.0,2.0,22.0,8.0,3.0,17.0,28.0,160.0,2.0,4.0,44.0,7.0,2.0
ATL,M.Booker,2009,10.0,13.0,108.0,1.0,1.0,27.0,6.0,1.0,4.0,13.0,32.0,0.0,1.0,0.0,5.0,0.0
PHI,J.Avant,2009,16.0,21.0,162.0,7.0,9.0,178.0,8.0,1.0,15.0,19.0,203.0,2.0,7.0,48.0,8.0,2.0
IND,G.Robinson,2009,4.0,8.0,15.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,24.0,1.0,2.0,19.0,4.0,0.0
CLE,G.Estandia,2009,2.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,35.0,0.0,0.0,0.0,3.0,0.0
WAS,M.Mitchell,2009,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,26.0,0.0,1.0,0.0,2.0,0.0
IND,P.Garcon,2009,17.0,32.0,185.0,8.0,18.0,237.0,7.0,1.0,19.0,26.0,199.0,3.0,12.0,143.0,7.0,3.0
MIA,C.Henne,2009,2.0,4.0,51.0,2.0,3.0,67.0,5.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0
ATL,R.White,2009,31.0,55.0,284.0,8.0,24.0,209.0,8.0,5.0,34.0,55.0,324.0,7.0,18.0,204.0,8.0,4.0
SF,F.Gore,2009,25.0,33.0,184.0,0.0,0.0,0.0,6.0,0.0,22.0,36.0,151.0,0.0,0.0,0.0,8.0,2.0
WAS,M.Mason,2009,3.0,4.0,31.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,27.0,0.0,0.0,0.0,3.0,0.0
CIN,L.Coles,2009,20.0,39.0,205.0,3.0,4.0,68.0,8.0,3.0,13.0,22.0,134.0,4.0,6.0,97.0,7.0,1.0
ATL,A.Stecker,2009,3.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0
JAC,M.Jones,2009,27.0,34.0,203.0,0.0,0.0,0.0,8.0,1.0,27.0,36.0,185.0,0.0,1.0,0.0,8.0,0.0
NYG,D.Ware,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,15.0,0.0,0.0,0.0,2,0.0
STL,R.Martin,2009,4.0,7.0,64.0,1.0,1.0,33.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0
TB,C.Pressley,2009,1.0,1.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,B.Smith,2009,4.0,4.0,36.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,27.0,0.0,1.0,0.0,4.0,0.0
STL,M.Karney,2009,2.0,3.0,-1.0,0.0,1.0,0.0,4.0,0.0,4.0,5.0,17.0,0.0,0.0,0.0,3.0,0.0
DET,D.Williams,2009,0.0,3.0,0.0,2.0,3.0,37.0,3.0,0.0,3.0,5.0,10.0,0.0,1.0,0.0,3.0,0.0
CLE,C.Stuckey,2009,4.0,5.0,26.0,0.0,7.0,0.0,4.0,0.0,13.0,21.0,127.0,1.0,2.0,40.0,6.0,1.0
ATL,B.Finneran,2009,4.0,7.0,25.0,2.0,2.0,33.0,5.0,0.0,5.0,7.0,53.0,0.0,0.0,0.0,3.0,0.0
CAR,T.Sutton,2009,3.0,7.0,30.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,32.0,0.0,0.0,0.0,3.0,0.0
MIA,R.Williams,2009,19.0,25.0,165.0,0.0,1.0,0.0,8.0,0.0,16.0,23.0,127.0,0.0,0.0,0.0,8.0,2.0
TEN,B.Scaife,2009,22.0,34.0,204.0,2.0,3.0,35.0,6.0,0.0,17.0,27.0,129.0,3.0,4.0,64.0,7.0,1.0
MIA,T.Ginn,2009,22.0,30.0,193.0,2.0,14.0,56.0,8.0,0.0,7.0,18.0,51.0,4.0,11.0,70.0,8.0,0.0
OAK,D.Heyward,2009,2.0,9.0,11.0,1.0,7.0,24.0,5.0,0.0,3.0,10.0,32.0,2.0,10.0,35.0,5.0,1.0
SF,I.Bruce,2009,8.0,16.0,58.0,0.0,2.0,0.0,4.0,0.0,8.0,20.0,66.0,5.0,10.0,140.0,5.0,0.0
CAR,D.Rosario,2009,12.0,17.0,130.0,0.0,3.0,0.0,8.0,0.0,10.0,22.0,101.0,3.0,4.0,71.0,6.0,1.0
TEN,N.Washington,2009,15.0,22.0,142.0,5.0,15.0,138.0,8.0,4.0,21.0,33.0,173.0,3.0,18.0,53.0,8.0,2.0
NE,M.Matthews,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
