NE,M.Hoomanawanui,2012,0.0,1.0,0.0,1.0,2.0,41.0,3.0,0.0,3.0,3.0,36.0,1.0,1.0,32.0,3.0,0.0
NYJ,J.Mc,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,1,0.0
KC,D.Mc,2012,25.0,31.0,220.0,1.0,1.0,26.0,7.0,1.0,25.0,36.0,203.0,0.0,2.0,0.0,8.0,0.0
DAL,R.Cook,2012,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,K.Martin,2012,3.0,8.0,33.0,1.0,2.0,17.0,5.0,1.0,5.0,12.0,33.0,0.0,2.0,0.0,5.0,0.0
SF,M.Crabtree,2012,37.0,50.0,425.0,6.0,9.0,171.0,8.0,5.0,37.0,54.0,407.0,3.0,9.0,92.0,8.0,3.0
BAL,B.Bajema,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
KC,T.Moeaki,2012,15.0,21.0,175.0,5.0,6.0,104.0,7.0,1.0,9.0,17.0,83.0,3.0,7.0,74.0,7.0,0.0
MIA,L.Naanee,2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
CHI,E.Rodriguez,2012,3.0,4.0,19.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0
NO,M.Colston,2012,32.0,49.0,399.0,2.0,7.0,44.0,8.0,8.0,40.0,57.0,517.0,7.0,11.0,166.0,8.0,2.0
SEA,C.Martin,2012,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,31.0,0.0,1.0,0.0,2.0,0.0
DEN,E.Decker,2012,35.0,45.0,354.0,5.0,8.0,122.0,8.0,8.0,35.0,47.0,326.0,7.0,16.0,218.0,8.0,5.0
NYG,H.Nicks,2012,23.0,39.0,270.0,6.0,14.0,201.0,6.0,2.0,22.0,34.0,193.0,2.0,10.0,55.0,6.0,0.0
CHI,J.Cutler,2012,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,O.Marecic,2012,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
DET,T.Young,2012,8.0,14.0,59.0,3.0,6.0,87.0,4.0,2.0,17.0,25.0,119.0,4.0,9.0,109.0,6.0,2.0
MIN,J.Wright,2012,5.0,9.0,48.0,3.0,4.0,136.0,3.0,2.0,11.0,17.0,85.0,1.0,3.0,21.0,4.0,0.0
CAR,R.Brockel,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
HOU,B.Tate,2012,6.0,6.0,27.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,22.0,0.0,0.0,0.0,2.0,0.0
SD,E.Royal,2012,9.0,14.0,77.0,0.0,0.0,0.0,4.0,0.0,11.0,21.0,86.0,1.0,4.0,20.0,6.0,1.0
MIN,K.Rudolph,2012,24.0,39.0,198.0,1.0,2.0,29.0,8.0,4.0,28.0,43.0,266.0,0.0,6.0,0.0,8.0,5.0
CIN,M.Jones,2012,6.0,10.0,56.0,2.0,4.0,34.0,3.0,1.0,9.0,13.0,88.0,1.0,4.0,23.0,5.0,0.0
PHI,M.Mc,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0
JAC,J.Parmele,2012,3.0,4.0,41.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,19.0,0.0,0.0,0.0,3.0,0.0
STL,S.Jackson,2012,18.0,25.0,181.0,0.0,0.0,0.0,5.0,0.0,20.0,28.0,140.0,0.0,0.0,0.0,8.0,0.0
KC,S.Maneri,2012,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,6.0,55.0,0.0,0.0,0.0,3.0,0.0
IND,D.Avery,2012,24.0,43.0,233.0,5.0,16.0,144.0,8.0,0.0,23.0,46.0,188.0,7.0,14.0,199.0,8.0,3.0
NYJ,J.Grimes,2012,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
BAL,J.Flacco,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
JAC,R.Jennings,2012,5.0,6.0,7.0,0.0,0.0,0.0,4.0,0.0,14.0,19.0,123.0,0.0,0.0,0.0,4.0,0.0
MIN,M.Jenkins,2012,18.0,31.0,189.0,3.0,6.0,69.0,8.0,1.0,17.0,22.0,140.0,2.0,10.0,51.0,8.0,1.0
MIA,R.Bush,2012,13.0,22.0,86.0,0.0,0.0,0.0,8.0,0.0,20.0,27.0,177.0,0.0,1.0,0.0,8.0,0.0
SF,G.Celek,2012,2.0,3.0,10.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,6.0,1.0,1.0,35.0,1.0,0.0
NE,J.Edelman,2012,12.0,15.0,115.0,0.0,0.0,0.0,3.0,1.0,8.0,13.0,64.0,1.0,4.0,56.0,5.0,2.0
ATL,A.Smith,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
PHI,M.Tennant,2012,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,A.Gardner,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
DEN,J.Tamme,2012,29.0,41.0,294.0,2.0,6.0,66.0,8.0,1.0,19.0,29.0,161.0,1.0,5.0,25.0,7.0,1.0
MIN,A.Peterson,2012,15.0,20.0,72.0,0.0,0.0,0.0,8.0,1.0,23.0,27.0,133.0,0.0,1.0,0.0,7.0,0.0
BUF,D.Jones,2012,9.0,17.0,119.0,3.0,3.0,61.0,5.0,2.0,25.0,34.0,194.0,3.0,9.0,57.0,7.0,2.0
OAK,D.Moore,2012,20.0,35.0,185.0,4.0,16.0,83.0,7.0,1.0,17.0,32.0,211.0,8.0,22.0,250.0,8.0,5.0
ATL,M.Cox,2012,3.0,3.0,22.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,J.Hawley,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
BAL,B.Pierce,2012,3.0,4.0,21.0,0.0,0.0,0.0,4.0,0.0,4.0,7.0,26.0,0.0,0.0,0.0,3.0,0.0
SD,J.Battle,2012,7.0,7.0,53.0,0.0,0.0,0.0,3.0,0.0,8.0,8.0,55.0,0.0,0.0,0.0,4.0,1.0
IND,R.Wayne,2012,47.0,71.0,461.0,11.0,23.0,267.0,8.0,4.0,35.0,67.0,328.0,13.0,24.0,299.0,8.0,1.0
TEN,C.Stevens,2012,12.0,16.0,105.0,1.0,2.0,24.0,6.0,0.0,8.0,10.0,84.0,1.0,3.0,46.0,8.0,0.0
STL,A.Pettis,2012,15.0,22.0,114.0,2.0,6.0,59.0,7.0,1.0,12.0,17.0,81.0,0.0,0.0,0.0,6.0,3.0
DEN,C.Gronkowski,2012,1.0,1.0,11.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,A.Roberts,2012,35.0,61.0,346.0,3.0,7.0,91.0,8.0,3.0,21.0,31.0,212.0,3.0,11.0,84.0,7.0,2.0
NYJ,B.Powell,2012,8.0,17.0,67.0,0.0,0.0,0.0,7.0,0.0,8.0,17.0,59.0,0.0,0.0,0.0,6.0,0.0
PHI,D.Jackson,2012,23.0,27.0,257.0,5.0,12.0,149.0,6.0,1.0,11.0,24.0,129.0,4.0,19.0,154.0,5.0,1.0
HOU,J.Forsett,2012,2.0,3.0,24.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,2.0,0.0
NYJ,J.Conner,2012,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,H.Douglas,2012,17.0,24.0,103.0,4.0,8.0,119.0,8.0,1.0,13.0,16.0,104.0,3.0,7.0,61.0,7.0,0.0
MIN,J.Felton,2012,2.0,2.0,22.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,2.0,0.0
WAS,L.Paulsen,2012,7.0,13.0,73.0,1.0,1.0,19.0,7.0,1.0,14.0,17.0,155.0,2.0,3.0,50.0,6.0,0.0
CIN,O.Charles,2012,5.0,6.0,54.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,22.0,1.0,1.0,25.0,3.0,0.0
NYJ,N.Bellore,2012,1.0,1.0,23.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,M.Stafford,2012,1.0,1.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,J.Jones,2012,25.0,38.0,276.0,6.0,14.0,171.0,8.0,2.0,38.0,50.0,439.0,9.0,20.0,260.0,8.0,8.0
NE,K.Winslow,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1,0.0
PIT,D.Gilreath,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
NO,D.Thomas,2012,7.0,8.0,50.0,0.0,1.0,0.0,3.0,2.0,3.0,6.0,16.0,1.0,1.0,20.0,3.0,2.0
STL,M.Mulligan,2012,3.0,4.0,32.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,52.0,0.0,0.0,0.0,6.0,0.0
NE,D.Branch,2012,9.0,14.0,76.0,2.0,4.0,41.0,5.0,0.0,5.0,8.0,28.0,0.0,1.0,0.0,4.0,0.0
HOU,L.Jean,2012,2.0,2.0,20.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,107.0,1.0,4.0,24.0,4.0,1.0
OAK,D.Mc,2012,25.0,36.0,151.0,0.0,0.0,0.0,6.0,1.0,14.0,24.0,91.0,0.0,0.0,0.0,6.0,0.0
CIN,J.Gresham,2012,24.0,33.0,220.0,3.0,5.0,72.0,8.0,2.0,32.0,46.0,360.0,2.0,7.0,44.0,8.0,3.0
NYG,D.Wilson,2012,2.0,4.0,20.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,14.0,0.0,0.0,0.0,3.0,0.0
TEN,T.Thompson,2012,4.0,6.0,31.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,15.0,0.0,2.0,0.0,4.0,0.0
CIN,J.Conner,2012,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,Trent Edwards,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,0.0,0.0,0.0,1,0.0
DEN,D.Koppen,2012,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,E.Bennett,2012,14.0,22.0,164.0,0.0,3.0,0.0,7.0,0.0,12.0,17.0,146.0,1.0,1.0,28.0,5.0,1.0
SEA,J.Kearse,2012,1.0,2.0,6.0,1.0,3.0,17.0,3.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0
NYG,M.Bennett,2012,25.0,34.0,243.0,3.0,10.0,97.0,8.0,3.0,22.0,32.0,181.0,3.0,7.0,81.0,8.0,2.0
DEN,P.Manning,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
JAC,J.Shipley,2012,8.0,14.0,90.0,3.0,4.0,71.0,3.0,0.0,12.0,17.0,83.0,0.0,4.0,0.0,3.0,1.0
KC,N.Eachus,2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,1.0,0.0
TB,D.Clark,2012,17.0,25.0,167.0,2.0,3.0,52.0,7.0,2.0,28.0,41.0,216.0,0.0,1.0,0.0,8.0,2.0
OAK,R.Gordon,2012,2.0,3.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
CHI,K.Bell,2012,1.0,1.0,11.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,M.Spurlock,2012,2.0,3.0,15.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,64.0,0.0,0.0,0.0,1.0,0.0
KC,C.Gray,2012,2.0,3.0,18.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,D.Lewis,2012,1.0,1.0,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0
GB,T.Crabtree,2012,4.0,7.0,63.0,1.0,1.0,72.0,6.0,2.0,2.0,3.0,20.0,1.0,1.0,48.0,2.0,1.0
PHI,C.Harbor,2012,8.0,10.0,55.0,0.0,1.0,0.0,4.0,0.0,15.0,22.0,98.0,0.0,2.0,0.0,6.0,2.0
CHI,L.Louis,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1,0.0
HOU,D.Posey,2012,3.0,6.0,16.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,35.0,0.0,0.0,0.0,2.0,0.0
GB,A.Green,2012,8.0,13.0,64.0,0.0,0.0,0.0,4.0,0.0,10.0,16.0,63.0,0.0,0.0,0.0,5.0,0.0
TB,N.Byham,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,1.0,0.0,3,1.0
OAK,D.Ausberry,2012,2.0,3.0,25.0,0.0,0.0,0.0,3.0,0.0,4.0,8.0,47.0,1.0,1.0,20.0,4.0,0.0
IND,M.Moore,2012,3.0,3.0,21.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,56.0,0.0,0.0,0.0,3.0,0.0
STL,D.Richardson,2012,18.0,28.0,122.0,0.0,0.0,0.0,8.0,0.0,5.0,8.0,30.0,0.0,0.0,0.0,5.0,0.0
DAL,J.Phillips,2012,4.0,5.0,14.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,22.0,1.0,1.0,19.0,3.0,0.0
GB,J.Kuhn,2012,7.0,9.0,52.0,0.0,0.0,0.0,4.0,0.0,8.0,9.0,96.0,0.0,0.0,0.0,4.0,0.0
DEN,A.Caldwell,2012,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0
BUF,S.Chandler,2012,17.0,31.0,216.0,4.0,5.0,84.0,7.0,4.0,17.0,29.0,165.0,4.0,6.0,95.0,8.0,2.0
BUF,C.Mc,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,1,0.0
DET,S.Chapas,2012,1.0,2.0,6.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,G.Jennings,2012,17.0,25.0,134.0,1.0,5.0,27.0,5.0,2.0,16.0,23.0,176.0,1.0,5.0,20.0,3.0,2.0
MIA,B.Fields,2012,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,D.Williams,2012,4.0,5.0,26.0,0.0,1.0,0.0,3.0,0.0,3.0,8.0,31.0,0.0,1.0,0.0,4.0,0.0
ATL,M.Ryan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0
NYG,B.Pascoe,2012,2.0,3.0,13.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,22.0,0.0,0.0,0.0,5.0,1.0
SD,R.Goodman,2012,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB,L.Stocker,2012,6.0,10.0,70.0,0.0,1.0,0.0,6.0,0.0,10.0,14.0,95.0,0.0,3.0,0.0,6.0,1.0
MIA,A.Binns,2012,3.0,4.0,27.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,19.0,1.0,2.0,21.0,1.0,0.0
GB,J.Finley,2012,29.0,40.0,276.0,1.0,6.0,23.0,8.0,1.0,24.0,31.0,226.0,5.0,7.0,124.0,8.0,1.0
WAS,D.Briscoe,2012,1.0,1.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,2.0,0.0
MIA,J.Gaffney,2012,1.0,3.0,11.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,27.0,1.0,2.0,30.0,2.0,0.0
MIA,D.Thomas,2012,9.0,11.0,82.0,0.0,0.0,0.0,4.0,0.0,6.0,11.0,74.0,0.0,0.0,0.0,5.0,0.0
CLE,J.Gordon,2012,26.0,40.0,331.0,2.0,8.0,97.0,8.0,1.0,14.0,25.0,128.0,8.0,19.0,241.0,8.0,4.0
TEN,J.Ringer,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,1,0.0
IND,D.Allen,2012,23.0,30.0,228.0,0.0,2.0,0.0,8.0,2.0,21.0,30.0,266.0,1.0,3.0,27.0,7.0,1.0
STL,R.Mc,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,1,0.0
TEN,K.Britt,2012,19.0,35.0,173.0,4.0,14.0,107.0,7.0,2.0,18.0,29.0,144.0,4.0,9.0,159.0,7.0,2.0
BAL,V.Leach,2012,14.0,16.0,102.0,0.0,0.0,0.0,7.0,0.0,6.0,7.0,38.0,0.0,0.0,0.0,5.0,0.0
TB,A.Benn,2012,3.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0
DET,R.Broyles,2012,11.0,17.0,161.0,1.0,3.0,40.0,5.0,1.0,9.0,9.0,86.0,1.0,1.0,23.0,3.0,1.0
NYJ,M.Sanchez,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
CHI,M.Spaeth,2012,3.0,6.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0
NE,T.Brady,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
MIA,C.Clay,2012,9.0,15.0,57.0,4.0,4.0,86.0,6.0,1.0,3.0,9.0,14.0,2.0,4.0,55.0,7.0,1.0
PIT,P.Burress,2012,3.0,4.0,42.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
DET,B.Pettigrew,2012,34.0,52.0,331.0,2.0,7.0,40.0,7.0,1.0,22.0,38.0,204.0,1.0,2.0,16.0,6.0,3.0
TB,S.Stroughter,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,1,0.0
SF,T.Ginn,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2,0.0
PHI,R.Cooper,2012,9.0,14.0,87.0,0.0,4.0,0.0,6.0,2.0,13.0,21.0,139.0,1.0,7.0,22.0,5.0,1.0
PIT,M.Pouncey,2012,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,J.Jones,2012,12.0,16.0,119.0,4.0,11.0,155.0,8.0,0.0,10.0,18.0,56.0,3.0,7.0,69.0,8.0,1.0
KC,S.Draughn,2012,9.0,12.0,54.0,0.0,0.0,0.0,4.0,0.0,12.0,15.0,68.0,1.0,1.0,20.0,7.0,0.0
PIT,M.Gilbert,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0
CLE,J.Cooper,2012,1.0,3.0,11.0,1.0,1.0,28.0,2.0,0.0,5.0,11.0,51.0,0.0,2.0,0.0,4.0,0.0
MIN,A.Reisner,2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0
SD,A.Gates,2012,21.0,28.0,170.0,3.0,5.0,63.0,7.0,4.0,21.0,32.0,234.0,2.0,10.0,50.0,8.0,2.0
CLE,A.Smith,2012,7.0,11.0,16.0,0.0,0.0,0.0,5.0,0.0,6.0,6.0,31.0,0.0,1.0,0.0,4.0,0.0
CLE,B.Watson,2012,17.0,29.0,137.0,0.0,1.0,0.0,8.0,1.0,27.0,38.0,314.0,1.0,4.0,17.0,8.0,1.0
ATL,M.Johnson,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0
IND,T.Hilton,2012,17.0,31.0,188.0,9.0,17.0,303.0,8.0,4.0,20.0,30.0,175.0,5.0,9.0,203.0,7.0,3.0
ARI,J.Dray,2012,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0
DET,S.Logan,2012,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,25.0,0.0,0.0,0.0,3.0,0.0
SF,A.Smith,2012,2.0,5.0,18.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0
OAK,M.Reece,2012,26.0,29.0,255.0,2.0,6.0,61.0,8.0,1.0,21.0,33.0,151.0,1.0,2.0,19.0,7.0,0.0
IND,L.Brazill,2012,2.0,2.0,19.0,1.0,5.0,19.0,4.0,0.0,5.0,7.0,75.0,1.0,7.0,25.0,7.0,0.0
JAC,K.Elliott,2012,5.0,13.0,38.0,1.0,4.0,22.0,4.0,0.0,3.0,8.0,26.0,1.0,4.0,22.0,4.0,0.0
PIT,B.Leftwich,2012,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,K.Williams,2012,2.0,2.0,9.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
