TB,L.Stocker,2014,3.0,4.0,16.0,0.0,0.0,0.0,2.0,4.0,6.0,25.0,0.0,1.0,0.0,3.0
SF,D.Carrier,2014,6.0,7.0,49.0,1.0,1.0,22.0,4.0,1.0,2.0,9.0,1.0,3.0,23.0,2.0
CLE,J.Gordon,2014,5.0,7.0,63.0,0.0,3.0,0.0,2.0,16.0,25.0,187.0,2.0,7.0,42.0,3.0
NYG,K.Ogletree,2014,3.0,3.0,25.0,0.0,1.0,0.0,2.0,2.0,4.0,25.0,0.0,1.0,0.0,2.0
SF,S.Johnson,2014,10.0,15.0,116.0,0.0,3.0,0.0,6.0,23.0,25.0,274.0,2.0,4.0,45.0,7.0
KC,J.Mc,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,64.0,0.0,0.0,0.0,1
NYG,O.Beckham,2014,41.0,52.0,455.0,6.0,19.0,201.0,6.0,29.0,39.0,269.0,6.0,10.0,247.0,6.0
BUF,Mi.Williams,2014,3.0,7.0,14.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,6.0,116.0,3.0
CHI,J.Morgan,2014,7.0,11.0,43.0,0.0,1.0,0.0,5.0,3.0,4.0,27.0,0.0,1.0,0.0,3.0
TB,T.King,2014,2.0,2.0,13.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,R.Tannehill,2014,1.0,1.0,-4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,D.Amendola,2014,9.0,12.0,81.0,2.0,6.0,40.0,8.0,15.0,21.0,92.0,0.0,1.0,0.0,6.0
OAK,M.Rivera,2014,17.0,25.0,138.0,4.0,8.0,97.0,8.0,31.0,51.0,209.0,3.0,8.0,77.0,8.0
JAC,A.Robinson,2014,23.0,34.0,237.0,3.0,12.0,95.0,5.0,21.0,29.0,162.0,1.0,3.0,54.0,5.0
SD,B.Oliver,2014,19.0,23.0,182.0,0.0,0.0,0.0,7.0,17.0,21.0,89.0,0.0,1.0,0.0,5.0
NO,J.Saunders,2014,1.0,1.0,7.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,R.Cooper,2014,22.0,30.0,175.0,2.0,11.0,38.0,8.0,26.0,35.0,240.0,3.0,11.0,60.0,8.0
PIT,M.Pouncey,2014,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,J.Jones,2014,5.0,10.0,55.0,0.0,1.0,0.0,4.0,4.0,5.0,76.0,0.0,2.0,0.0,6.0
SF,A.Cleveland,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
MIA,Da.Williams,2014,1.0,1.0,14.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,P.Chung,2014,0.0,0.0,0.0,1.0,1.0,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB,D.Martin,2014,5.0,8.0,12.0,0.0,0.0,0.0,5.0,8.0,11.0,52.0,0.0,0.0,0.0,5.0
TEN,B.Sankey,2014,9.0,12.0,59.0,0.0,0.0,0.0,7.0,9.0,12.0,74.0,0.0,0.0,0.0,6.0
GB,D.Adams,2014,14.0,21.0,145.0,2.0,9.0,78.0,7.0,19.0,28.0,200.0,0.0,4.0,0.0,7.0
SD,A.Gates,2014,29.0,35.0,286.0,3.0,5.0,68.0,8.0,28.0,42.0,282.0,5.0,7.0,128.0,8.0
IND,G.Whalen,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,18.0,1
TB,A.Seferian,2014,10.0,15.0,99.0,1.0,2.0,30.0,4.0,5.0,11.0,33.0,2.0,5.0,37.0,5.0
TEN,D.Walker,2014,32.0,47.0,276.0,3.0,7.0,131.0,7.0,20.0,29.0,285.0,4.0,11.0,127.0,8.0
IND,T.Hilton,2014,34.0,48.0,343.0,9.0,17.0,283.0,8.0,26.0,37.0,331.0,10.0,22.0,335.0,7.0
CIN,J.Wright,2014,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,37.0,1.0,4.0,30.0,5.0
ARI,M.Floyd,2014,13.0,24.0,126.0,9.0,25.0,315.0,8.0,18.0,31.0,184.0,4.0,13.0,121.0,8.0
OAK,M.Reece,2014,15.0,22.0,125.0,0.0,1.0,0.0,7.0,21.0,33.0,121.0,1.0,3.0,19.0,8.0
SD,C.Clemons,2014,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,A.Robinson,2014,2.0,2.0,6.0,0.0,1.0,0.0,3.0,3.0,4.0,44.0,0.0,0.0,0.0,3.0
PHI,J.Casey,2014,1.0,1.0,14.0,2.0,2.0,45.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIT,A.Blake,2014,0.0,0.0,0.0,1.0,1.0,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB,B.Myers,2014,11.0,16.0,66.0,2.0,3.0,50.0,6.0,7.0,10.0,63.0,0.0,0.0,0.0,5.0
IND,H.Nicks,2014,9.0,16.0,78.0,2.0,7.0,34.0,7.0,22.0,33.0,174.0,5.0,10.0,119.0,8.0
WAS,S.Redd,2014,3.0,5.0,36.0,0.0,0.0,0.0,2.0,3.0,3.0,62.0,0.0,0.0,0.0,1.0
IND,D.Herron,2014,9.0,9.0,51.0,0.0,1.0,0.0,3.0,12.0,16.0,122.0,0.0,0.0,0.0,5.0
STL,Z.Stacy,2014,8.0,10.0,79.0,0.0,0.0,0.0,3.0,10.0,12.0,73.0,0.0,0.0,0.0,3.0
TB,M.Thigpen,2014,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,J.Carlson,2014,17.0,25.0,149.0,1.0,2.0,20.0,8.0,13.0,23.0,122.0,2.0,3.0,59.0,8.0
IND,J.Cribbs,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1
CHI,K.Carey,2014,3.0,4.0,39.0,0.0,0.0,0.0,2.0,2.0,2.0,18.0,0.0,0.0,0.0,2.0
SF,B.Ellington,2014,3.0,6.0,18.0,0.0,1.0,0.0,4.0,2.0,3.0,24.0,1.0,2.0,20.0,2.0
DET,J.Collins,2014,2.0,2.0,30.0,0.0,0.0,0.0,1.0,3.0,4.0,9.0,0.0,0.0,0.0,3.0
PIT,M.Wheaton,2014,19.0,23.0,197.0,5.0,13.0,156.0,8.0,24.0,36.0,220.0,2.0,9.0,47.0,8.0
TB,J.Lane,2014,1.0,1.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,R.Meachem,2014,2.0,3.0,36.0,0.0,2.0,0.0,3.0,3.0,8.0,37.0,2.0,5.0,41.0,6.0
WAS,R.Helu,2014,24.0,27.0,227.0,0.0,0.0,0.0,6.0,17.0,19.0,240.0,0.0,0.0,0.0,7.0
SEA,K.Norwood,2014,4.0,4.0,63.0,0.0,1.0,0.0,3.0,5.0,5.0,39.0,0.0,0.0,0.0,3.0
IND,D.Mc,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
NO,Illegal Use,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
PHI,A.Cromartie,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CHI,J.Bellamy,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
NYJ,C.Owusu,2014,1.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,15.0,1.0,1.0,36.0,3.0
CIN,R.Hewitt,2014,3.0,3.0,18.0,0.0,1.0,0.0,3.0,6.0,9.0,49.0,1.0,1.0,19.0,3.0
CHI,S.Perry,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1
SD,D.Woodhead,2014,4.0,5.0,28.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0
SD,D.Inman,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,78.0,4.0,6.0,80.0,2
DET,T.Riddick,2014,7.0,8.0,48.0,0.0,0.0,0.0,2.0,25.0,37.0,248.0,0.0,1.0,0.0,6.0
NYG,C.Washington,2014,4.0,5.0,32.0,1.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
WAS,S.Moss,2014,6.0,9.0,68.0,0.0,2.0,0.0,3.0,4.0,4.0,48.0,0.0,0.0,0.0,2.0
BUF,C.Hogan,2014,15.0,22.0,122.0,3.0,4.0,62.0,6.0,20.0,28.0,194.0,1.0,3.0,21.0,6.0
NE,B.Tyms,2014,3.0,4.0,21.0,1.0,3.0,18.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
WAS,C.Thompson,2014,3.0,3.0,5.0,0.0,0.0,0.0,1.0,3.0,4.0,22.0,0.0,0.0,0.0,1.0
NE,J.Develin,2014,3.0,3.0,24.0,0.0,0.0,0.0,2.0,3.0,5.0,19.0,0.0,0.0,0.0,4.0
BUF,A.Dixon,2014,6.0,7.0,26.0,0.0,0.0,0.0,3.0,3.0,3.0,21.0,0.0,0.0,0.0,2.0
DET,R.Broyles,2014,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,25.0,0.0,1.0,0.0,2.0
DEN,E.Sanders,2014,39.0,45.0,361.0,10.0,17.0,309.0,8.0,36.0,48.0,344.0,12.0,23.0,327.0,8.0
PIT,Wi.Johnson,2014,4.0,7.0,34.0,0.0,0.0,0.0,6.0,1.0,2.0,12.0,0.0,0.0,0.0,2.0
IND,Z.Tipton,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,68.0,0.0,0.0,0.0,2
ATL,F.Martino,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
DET,K.Davis,2014,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
DET,J.Fauria,2014,5.0,9.0,54.0,0.0,0.0,0.0,4.0,1.0,3.0,20.0,0.0,0.0,0.0,2.0
DET,J.Ross,2014,7.0,12.0,44.0,2.0,3.0,57.0,7.0,14.0,15.0,155.0,1.0,5.0,59.0,8.0
SF,V.Davis,2014,12.0,15.0,104.0,0.0,2.0,0.0,6.0,12.0,21.0,107.0,1.0,10.0,29.0,7.0
STL,T.Watts,2014,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0
NE,C.Spiller,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,1
MIN,J.Mc,2014,14.0,18.0,72.0,0.0,0.0,0.0,5.0,11.0,20.0,34.0,0.0,0.0,0.0,5.0
JAC,D.Robinson,2014,7.0,14.0,22.0,0.0,0.0,0.0,6.0,15.0,16.0,95.0,0.0,0.0,0.0,6.0
NYG,L.Donnell,2014,23.0,33.0,194.0,3.0,8.0,72.0,8.0,33.0,43.0,313.0,3.0,4.0,69.0,8.0
SF,A.Boldin,2014,33.0,53.0,428.0,4.0,7.0,101.0,8.0,39.0,53.0,378.0,4.0,12.0,105.0,8.0
MIN,C.Ford,2014,9.0,12.0,92.0,2.0,5.0,41.0,4.0,10.0,15.0,84.0,1.0,1.0,19.0,6.0
GB,D.Harris,2014,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,B.Quick,2014,7.0,9.0,71.0,4.0,8.0,112.0,4.0,11.0,14.0,103.0,2.0,6.0,68.0,3.0
STL,S.Hill,2014,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,Dn.Thomas,2014,2.0,2.0,14.0,0.0,0.0,0.0,1.0,5.0,5.0,37.0,0.0,0.0,0.0,2.0
IND,J.Doyle,2014,7.0,9.0,55.0,0.0,0.0,0.0,6.0,11.0,12.0,63.0,0.0,1.0,0.0,4.0
NO,J.Graham,2014,37.0,57.0,316.0,2.0,5.0,45.0,8.0,40.0,49.0,408.0,4.0,9.0,102.0,7.0
JAC,J.Todman,2014,11.0,16.0,75.0,1.0,2.0,18.0,8.0,12.0,17.0,82.0,1.0,2.0,23.0,7.0
DET,I.Abdul,2014,1.0,1.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEN,S.Greene,2014,1.0,3.0,13.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,G.Salas,2014,5.0,10.0,104.0,1.0,2.0,51.0,4.0,2.0,5.0,12.0,0.0,5.0,0.0,3.0
CIN,A.Dalton,2014,1.0,1.0,18.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GB,J.Boykin,2014,2.0,5.0,12.0,0.0,1.0,0.0,4.0,1.0,3.0,11.0,0.0,2.0,0.0,2.0
TB,R.Shepard,2014,1.0,2.0,10.0,0.0,1.0,0.0,2.0,3.0,3.0,53.0,0.0,2.0,0.0,2.0
CAR,J.Cotchery,2014,19.0,26.0,186.0,5.0,6.0,125.0,7.0,21.0,31.0,182.0,3.0,14.0,78.0,8.0
ARI,D.Fells,2014,2.0,3.0,26.0,0.0,1.0,0.0,3.0,3.0,7.0,45.0,0.0,0.0,0.0,2.0
DET,C.Fuller,2014,6.0,7.0,81.0,2.0,5.0,73.0,5.0,6.0,11.0,68.0,0.0,5.0,0.0,7.0
HOU,R.Brown,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1
SF,V.Mc,2014,1.0,4.0,9.0,0.0,0.0,0.0,2.0,1.0,2.0,21.0,0.0,1.0,0.0,2.0
GB,K.Dorsey,2014,1.0,2.0,4.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
