NE,M.Slater,2010,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,Derek Anderson,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,0.0,0.0,0.0,1
CAR,D.Thomas,2010,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,R.Quinn,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1
MIA,R.Brown,2010,20.0,23.0,131.0,0.0,1.0,0.0,8.0,13.0,20.0,111.0,0.0,0.0,0.0,7.0
TB,K.Winslow,2010,36.0,46.0,319.0,2.0,7.0,41.0,8.0,22.0,35.0,206.0,5.0,7.0,146.0,8.0
CAR,T.Fiammetta,2010,1.0,5.0,2.0,0.0,0.0,0.0,3.0,4.0,4.0,32.0,0.0,0.0,0.0,3.0
CHI,D.Hester,2010,16.0,23.0,180.0,2.0,11.0,44.0,8.0,17.0,26.0,193.0,0.0,5.0,0.0,8.0
TB,C.Williams,2010,28.0,32.0,213.0,0.0,1.0,0.0,8.0,15.0,27.0,125.0,0.0,0.0,0.0,7.0
JAC,M.Lewis,2010,27.0,35.0,302.0,1.0,2.0,18.0,8.0,24.0,37.0,215.0,6.0,10.0,165.0,8.0
SD,M.Tolbert,2010,15.0,17.0,106.0,1.0,1.0,28.0,8.0,8.0,10.0,58.0,0.0,0.0,0.0,4.0
KC,D.Bowe,2010,18.0,25.0,204.0,5.0,20.0,171.0,8.0,29.0,55.0,315.0,14.0,24.0,297.0,8.0
PIT,H.Miller,2010,17.0,25.0,206.0,3.0,6.0,73.0,6.0,19.0,27.0,184.0,2.0,6.0,47.0,8.0
SD,M.Floyd,2010,8.0,14.0,99.0,7.0,13.0,179.0,5.0,11.0,23.0,123.0,10.0,22.0,307.0,6.0
