ATL,J.Tamme,2015,26,30,279,1,1,22,11,17,25,153,3,5,87,11
NYG,R.Randle,2015,16,22,153,5,8,162,12,19,29,165,2,5,59,12
SF,A.Boldin,2015,19,32,169,3,5,62,10,22,37,216,3,6,91,10
TB,V.Jackson,2015,14,26,207,4,8,92,9,9,15,132,5,11,107,9
PIT,M.Bryant,2015,14,23,120,8,18,301,7,6,10,55,2,9,59,7
DET,T.Riddick,2015,39,48,370,0,1,0,12,21,23,164,0,0,0,12
DAL,T.Williams,2015,15,24,149,2,6,38,12,10,16,167,8,15,180,12
ARI,O.Brown,2015,15,22,164,3,5,84,8,12,15,110,5,9,175,8
SF,T.Smith,2015,4,10,30,6,12,226,12,10,17,109,3,4,164,12
WAS,P.Garcon,2015,27,32,195,4,8,77,12,16,24,163,4,13,93,12
GB,J.Jones,2015,7,16,82,4,10,128,12,12,18,124,6,11,193,12
PIT,M.Wheaton,2015,7,14,52,4,7,112,12,11,19,113,6,8,247,12
ARI,M.Floyd,2015,7,9,75,3,8,73,11,16,22,157,8,19,218,11
CIN,T.Eifert,2015,22,32,238,4,6,89,11,18,26,141,2,3,54,11
CAR,T.Ginn,2015,16,27,162,4,14,146,11,10,18,136,2,8,64,11
HOU,C.Shorts,2015,15,23,184,0,2,0,9,22,38,225,3,6,81,9
BUF,C.Clay,2015,22,31,122,6,9,154,12,20,28,212,0,4,0,12
GB,R.Rodgers,2015,21,30,177,1,2,21,12,25,32,224,1,3,61,12
ATL,D.Freeman,2015,21,25,197,0,1,0,10,37,46,279,0,1,0,10
CHI,M.Wilson,2015,11,17,186,2,6,69,11,11,15,99,3,10,101,11
WAS,J.Crowder,2015,20,27,164,3,5,58,12,22,26,186,2,4,35,12
SD,S.Johnson,2015,24,35,231,2,2,43,9,14,20,137,1,2,25,9
NO,M.Colston,2015,20,25,253,0,0,0,11,15,23,161,1,2,22,11
SD,M.Floyd,2015,5,5,58,2,9,61,11,11,16,102,5,16,215,11
SEA,J.Kearse,2015,12,16,143,4,6,113,12,10,13,91,3,7,87,12
CLE,D.Johnson,2015,20,23,171,0,0,0,10,24,28,194,2,3,60,10
SD,A.Gates,2015,21,30,177,1,3,40,7,16,25,177,1,2,27,7
PHI,Z.Ertz,2015,18,25,137,4,8,85,11,14,23,106,4,6,93,11
BAL,C.Gillmore,2015,13,16,166,1,2,25,10,16,21,141,3,5,80,10
STL,K.Britt,2015,9,18,114,4,7,113,12,9,19,84,3,8,94,12
CHI,M.Bennett,2015,25,32,215,1,4,21,11,22,33,169,0,3,0,11
OAK,S.Roberts,2015,9,15,80,1,2,21,12,10,17,135,5,5,167,12
BUF,R.Woods,2015,13,16,154,1,6,32,12,22,40,183,2,4,34,12
STL,J.Cook,2015,12,21,124,3,7,99,12,18,29,176,0,3,0,12
SEA,T.Lockett,2015,11,13,127,1,4,24,12,18,20,165,3,4,82,12
DAL,C.Beasley,2015,25,32,286,1,2,21,12,11,19,84,0,0,0,12
CIN,G.Bernard,2015,16,23,145,0,0,0,11,21,26,241,0,0,0,11
NO,M.Ingram,2015,24,28,173,0,0,0,12,24,29,210,0,0,0,12
CLE,B.Hartline,2015,20,34,199,2,8,59,11,11,16,103,1,2,17,11
DEN,O.Daniels,2015,13,19,120,0,1,0,12,20,32,191,2,4,64,12
BUF,C.Hogan,2015,8,10,74,1,3,23,9,16,22,110,4,6,157,9
SD,L.Green,2015,19,30,209,2,5,43,10,8,9,73,2,3,38,10
IND,A.Johnson,2015,8,15,67,2,7,57,12,12,21,119,5,9,120,12
TEN,D.Green,2015,5,11,56,6,9,164,10,8,11,105,2,7,37,10
DET,E.Ebron,2015,11,14,103,2,3,84,10,17,29,152,1,1,18,10
PIT,H.Miller,2015,17,25,125,2,3,52,11,15,22,133,2,2,43,11
NE,B.La,2015,14,29,133,4,10,115,7,5,8,48,1,6,54,7
NYG,S.Vereen,2015,21,27,187,0,1,0,11,21,26,162,0,0,0,11
ATL,R.White,2015,18,28,178,2,4,45,11,8,10,83,2,5,41,11
MIA,L.Miller,2015,10,13,114,0,0,0,12,28,33,197,1,1,35,12
IND,C.Fleener,2015,20,27,144,2,5,55,11,19,25,128,1,5,19,11
TEN,K.Wright,2015,20,27,188,1,9,24,9,7,10,115,1,4,18,9
MIN,K.Rudolph,2015,16,22,113,2,7,80,12,18,25,133,1,2,19,12
CAR,J.Cotchery,2015,9,14,103,2,3,78,10,12,15,91,3,5,72,10
STL,T.Austin,2015,16,25,183,0,4,0,12,19,25,114,1,7,47,12
MIA,K.Stills,2015,4,6,39,3,6,94,11,8,15,57,5,17,153,11
DAL,D.Bryant,2015,12,18,121,2,10,69,7,10,18,94,2,8,58,7
NE,D.Lewis,2015,18,21,183,0,2,0,7,14,23,117,1,1,40,7
NYG,D.Harris,2015,12,18,133,3,4,72,10,11,19,94,2,4,41,10
MIN,M.Wallace,2015,7,17,94,2,7,37,11,15,19,133,4,9,71,11
JAC,B.Walters,2015,8,14,43,3,4,80,11,14,19,144,3,3,67,11
TB,C.Sims,2015,15,20,186,0,4,0,12,13,16,128,1,1,19,12
GB,D.Adams,2015,17,28,126,0,9,0,9,16,23,143,2,8,61,9
GB,J.Starks,2015,19,25,159,0,0,0,11,15,18,170,0,0,0,11
ATL,L.Hankerson,2015,12,18,150,1,5,18,7,12,22,139,1,1,21,7
CIN,M.Sanu,2015,12,16,113,3,3,93,12,9,15,97,1,3,24,12
DET,L.Moore,2015,11,15,96,4,6,110,11,10,16,75,2,3,43,11
PHI,B.Celek,2015,12,13,197,2,3,60,8,7,11,53,0,0,0,8
ARI,J.Nelson,2015,1,2,36,3,6,106,5,2,6,24,5,6,133,5
JAC,J.Thomas,2015,21,28,197,1,5,29,8,9,16,72,0,4,0,8
NYG,W.Tye,2015,9,14,73,3,3,101,9,12,19,122,0,1,0,9
WAS,D.Jackson,2015,6,10,55,3,6,133,6,6,8,26,2,5,76,6
CAR,D.Funchess,2015,8,16,91,2,5,87,12,7,15,79,1,4,27,12
NO,B.Coleman,2015,6,10,74,5,9,134,10,4,6,31,2,6,43,10
MIN,J.Wright,2015,10,15,114,3,4,86,11,6,10,38,2,6,43,11
MIA,J.Cameron,2015,10,22,83,0,3,0,12,12,22,114,3,7,83,12
KC,A.Wilson,2015,7,12,75,2,2,33,10,10,14,121,2,7,50,10
PHI,R.Cooper,2015,4,7,33,4,9,117,8,7,9,65,1,1,62,8
SD,D.Inman,2015,9,15,167,1,4,17,9,7,11,75,1,6,17,9
PHI,D.Sproles,2015,13,19,105,0,0,0,12,23,40,144,1,1,24,12
JAC,T.Yeldon,2015,14,19,112,0,0,0,11,20,24,159,0,0,0,11
CLE,A.Hawkins,2015,4,11,43,2,3,43,8,20,27,183,0,0,0,8
DAL,D.Mc,2015,21,26,180,0,0,0,10,11,12,83,0,0,0,10
ARI,D.Johnson,2015,10,17,131,2,2,39,11,9,11,92,0,2,0,11
PHI,D.Murray,2015,23,27,155,0,1,0,9,13,17,62,1,1,44,9
CHI,M.Forte,2015,22,24,200,0,1,0,9,8,14,60,0,1,0,9
NE,S.Chandler,2015,10,16,82,2,3,56,11,9,15,74,2,7,47,11
PIT,De.Williams,2015,16,21,155,0,0,0,8,9,10,101,0,0,0,8
SF,Q.Patton,2015,7,12,126,2,7,38,11,10,15,53,1,1,33,11
TEN,J.Hunter,2015,11,14,109,3,6,76,9,7,9,65,0,1,0,9
TEN,A.Fasano,2015,8,13,72,1,1,17,11,11,11,139,1,3,19,11
ARI,Jo.Brown,2015,1,1,13,1,1,18,3,8,8,76,3,7,136,3
CHI,J.Langford,2015,5,9,26,0,1,0,8,12,18,184,1,2,31,8
CAR,C.Brown,2015,7,11,64,4,7,123,9,8,9,53,0,5,0,9
IND,F.Gore,2015,15,24,114,0,0,0,11,14,18,125,0,0,0,11
NYJ,B.Powell,2015,12,16,68,0,2,0,8,17,25,170,0,0,0,8
BAL,C.Givens,2015,6,14,42,3,5,77,8,3,8,30,3,5,87,8
CLE,T.Gabriel,2015,9,13,62,0,1,0,10,14,21,95,2,5,76,10
BAL,J.Allen,2015,9,13,82,0,0,0,10,20,21,150,0,1,0,10
PIT,D.Heyward,2015,6,8,55,2,8,76,9,8,10,58,1,4,43,9
CHI,Z.Miller,2015,5,8,47,1,2,20,9,8,12,115,2,4,46,9
MIA,D.Parker,2015,3,9,34,4,4,110,5,5,9,83,0,2,0,5
HOU,A.Foster,2015,9,9,77,0,0,0,4,12,17,129,1,1,21,4
PHI,M.Austin,2015,2,4,23,1,4,37,10,8,16,98,2,5,66,10
PHI,J.Huff,2015,13,14,179,0,2,0,9,7,13,45,0,0,0,9
NYG,L.Donnell,2015,16,21,91,1,2,22,8,11,13,88,1,2,22,8
TEN,H.Douglas,2015,13,23,111,0,4,0,10,7,11,62,2,8,50,10
TEN,D.Mc,2015,14,18,93,1,2,35,9,12,16,95,0,0,0,9
OAK,M.Reece,2015,18,21,136,0,1,0,11,6,8,87,0,0,0,11
BAL,K.Juszczyk,2015,13,19,99,1,1,39,12,15,19,84,0,0,0,12
BUF,L.Mc,2015,9,13,77,0,1,0,10,16,25,143,0,1,0,10
BUF,P.Harvin,2015,11,14,101,1,4,51,5,7,10,66,0,2,0,5
DAL,L.Dunbar,2015,18,18,170,0,0,0,3,2,2,6,1,2,39,3
IND,G.Whalen,2015,7,9,81,2,2,56,7,9,13,77,0,0,0,7
SF,V.Mc,2015,11,13,108,0,2,0,11,8,9,69,1,4,36,11
WAS,R.Grant,2015,11,15,111,2,4,67,8,4,8,19,1,3,16,8
NE,J.White,2015,18,24,174,1,1,25,7,3,7,11,0,0,0,7
NYG,R.Jennings,2015,12,14,89,0,0,0,11,10,13,118,0,0,0,11
NO,C.Spiller,2015,13,16,72,1,3,80,10,13,14,54,0,1,0,10
WAS,C.Thompson,2015,8,10,61,0,0,0,10,25,32,144,0,4,0,10
OAK,L.Murray,2015,23,27,122,0,0,0,11,8,11,76,0,0,0,11
TB,C.Brate,2015,4,5,25,1,1,17,8,6,8,47,5,6,107,8
ARI,D.Fells,2015,4,6,83,2,3,35,8,7,8,77,0,1,0,8
OAK,C.Walford,2015,10,13,79,1,2,33,11,4,10,40,2,2,42,11
SF,V.Davis,2015,6,9,81,1,4,27,5,10,12,43,1,3,43,5
STL,B.Cunningham,2015,9,14,110,0,0,0,10,9,14,67,1,1,17,10
OAK,M.Rivera,2015,13,16,87,1,2,19,11,8,10,69,1,4,19,11
NYJ,C.Ivory,2015,10,11,123,0,0,0,10,13,17,70,0,0,0,10
MIN,A.Peterson,2015,10,10,93,0,0,0,11,16,21,94,0,0,0,11
SF,G.Celek,2015,9,13,86,0,1,0,10,9,12,67,1,2,33,10
TB,A.Humphries,2015,8,9,65,2,2,35,7,8,12,57,1,2,27,7
SEA,F.Jackson,2015,10,12,67,0,0,0,11,13,13,116,0,0,0,11
NYJ,Q.Enunwa,2015,8,16,70,1,3,26,7,3,5,31,2,7,55,7
STL,L.Kendricks,2015,6,9,28,1,2,37,10,9,15,86,1,1,30,10
BAL,M.Williams,2015,10,13,67,2,3,49,8,8,10,64,0,1,0,8
ARI,J.Gresham,2015,7,11,86,1,2,22,10,7,13,72,0,0,0,10
TB,L.Murphy,2015,3,7,26,0,0,0,5,3,6,43,3,4,110,5
SEA,L.Willson,2015,5,6,48,0,1,0,10,7,11,106,1,2,24,10
TB,D.Martin,2015,16,19,131,0,0,0,11,6,9,47,0,0,0,11
KC,C.Conley,2015,7,9,50,1,3,25,8,5,12,42,2,4,60,8
DEN,B.Fowler,2015,5,7,57,0,1,0,9,8,12,118,0,1,0,9
KC,J.Charles,2015,5,9,31,0,0,0,5,15,20,144,0,0,0,5
CHI,E.Royal,2015,17,24,108,0,1,0,6,7,9,65,0,0,0,6
DET,J.Bell,2015,8,8,112,0,1,0,9,6,8,61,0,0,0,9
WAS,M.Jones,2015,9,10,124,0,0,0,8,5,7,46,0,0,0,8
TB,A.Seferian,2015,6,10,85,2,3,56,3,1,2,8,1,1,21,3
IND,P.Dorsett,2015,5,7,53,1,7,17,7,3,3,33,2,5,64,7
STL,S.Bailey,2015,1,6,7,2,2,51,7,3,6,22,2,7,86,7
CLE,I.Crowell,2015,4,5,23,0,0,0,8,11,13,143,0,0,0,8
SF,S.Draughn,2015,9,10,73,0,0,0,4,13,17,90,0,0,0,4
PHI,N.Agholor,2015,10,13,79,0,2,0,9,5,10,35,1,4,45,9
SD,M.Gordon,2015,17,19,121,0,0,0,10,11,13,37,0,0,0,10
CHI,J.Bellamy,2015,4,10,35,2,4,86,7,7,9,37,0,2,0,7
DEN,C.Anderson,2015,8,13,53,1,1,27,12,11,12,73,0,0,0,12
BAL,J.Forsett,2015,13,16,81,0,0,0,9,18,24,72,0,0,0,9
DEN,V.Green,2015,4,5,69,0,0,0,8,6,7,82,0,0,0,8
OAK,A.Holmes,2015,4,6,35,3,5,104,11,2,4,12,0,3,0,11
BAL,N.Boyle,2015,7,8,66,1,1,25,8,9,12,57,0,1,0,8
KC,D.Thomas,2015,10,13,86,0,0,0,9,8,11,62,0,0,0,9
NE,K.Martin,2015,4,6,40,2,5,38,5,2,2,15,2,3,55,5
HOU,C.Fiedorowicz,2015,6,6,54,0,0,0,10,8,10,93,0,0,0,10
HOU,R.Griffin,2015,6,10,75,1,1,21,5,5,8,50,0,1,0,5
STL,T.Gurley,2015,10,11,99,0,0,0,7,6,9,46,0,0,0,7
NE,A.Dobson,2015,5,9,49,0,0,0,6,7,9,68,1,3,24,6
GB,T.Montgomery,2015,12,12,121,0,1,0,5,3,5,15,0,1,0,5
ARI,A.Ellington,2015,5,9,40,0,0,0,7,7,10,64,1,1,32,7
PIT,L.Bell,2015,9,9,34,0,0,0,5,14,16,82,1,1,20,5
DET,A.Abdullah,2015,8,14,63,0,1,0,11,8,12,71,0,0,0,11
WAS,D.Carrier,2015,8,8,61,0,0,0,9,8,9,73,0,3,0,9
BAL,J.Butler,2015,3,4,39,1,1,21,4,6,7,48,1,2,22,4
TEN,A.Andrews,2015,7,10,83,0,0,0,8,5,6,47,0,0,0,8
HOU,K.Mumphery,2015,7,9,49,0,3,0,7,5,12,38,2,4,42,7
ARI,A.Brown,2015,2,2,11,1,2,20,7,5,10,58,1,6,39,7
KC,C.West,2015,7,13,49,0,0,0,9,8,15,79,0,0,0,9
JAC,M.Lewis,2015,4,11,45,0,1,0,11,7,14,56,1,2,27,11
TB,B.Myers,2015,5,6,60,1,1,17,6,6,8,50,0,0,0,6
NE,B.Bolden,2015,4,11,23,1,1,18,7,4,5,23,1,1,63,7
MIN,C.Johnson,2015,4,5,19,1,1,25,6,1,2,9,3,4,74,6
NYJ,J.Kerley,2015,9,16,62,0,0,0,5,6,7,65,0,1,0,5
SF,B.Miller,2015,2,2,37,1,1,52,5,4,5,34,0,0,0,5
GB,E.Lacy,2015,9,10,94,0,0,0,10,6,12,29,0,0,0,10
DEN,V.Davis,2015,4,5,29,0,0,0,5,8,9,93,0,1,0,5
HOU,J.Grimes,2015,11,13,69,0,0,0,9,7,9,51,0,0,0,9
CHI,M.Mariani,2015,3,4,43,1,2,19,7,5,8,58,0,1,0,7
CAR,M.Tolbert,2015,9,10,79,0,0,0,9,4,7,40,0,0,0,9
ATL,N.Williams,2015,6,8,42,0,1,0,10,7,11,77,0,0,0,10
MIN,A.Thielen,2015,2,5,16,0,0,0,4,6,7,70,1,3,30,4
PHI,R.Mathews,2015,6,7,51,0,0,0,7,7,11,64,0,0,0,7
NYJ,D.Smith,2015,3,4,40,3,8,54,6,3,6,21,0,4,0,6
BAL,M.Brown,2015,3,9,14,1,1,21,9,9,15,55,1,4,22,9
TEN,C.Stevens,2015,4,6,14,2,2,47,8,4,6,47,0,0,0,8
DAL,B.Butler,2015,0,0,0,0,0,0,2,1,3,15,2,2,93,2
IND,D.Allen,2015,6,10,52,0,1,0,9,7,11,55,0,1,0,9
NO,K.Robinson,2015,6,8,42,0,0,0,7,10,11,64,0,0,0,7
BUF,C.Gragg,2015,5,5,50,1,1,19,4,1,5,6,1,3,29,4
JAC,C.Harbor,2015,3,4,29,0,0,0,4,6,10,48,1,1,26,4
DAL,D.Street,2015,1,1,13,0,1,0,6,2,3,28,3,3,62,6
MIA,G.Jennings,2015,5,9,53,0,2,0,9,6,10,49,0,3,0,9
HOU,A.Blue,2015,10,11,68,1,1,21,7,2,2,13,0,0,0,7
OAK,T.Jones,2015,3,3,78,0,0,0,5,3,4,23,0,0,0,5
CHI,C.Meredith,2015,3,4,20,1,3,22,5,4,4,39,1,1,20,5
CAR,E.Dickson,2015,3,5,25,0,1,0,9,9,12,59,1,2,17,9
SD,B.Oliver,2015,6,7,44,0,0,0,5,6,7,56,0,0,0,5
NO,J.Hill,2015,11,17,88,0,1,0,10,1,3,10,0,1,0,10
WAS,A.Roberts,2015,5,7,29,1,4,18,8,3,9,32,1,1,18,8
CAR,B.Bersin,2015,2,3,28,0,0,0,4,5,6,66,0,0,0,4
GB,J.Perillo,2015,6,8,43,2,2,45,4,1,1,6,0,0,0,4
KC,J.Avant,2015,2,4,11,0,0,0,7,9,14,81,0,1,0,7
ATL,J.Hardy,2015,5,7,49,0,0,0,5,5,6,43,0,0,0,5
DEN,J.Norwood,2015,2,3,25,0,1,0,6,10,13,64,0,1,0,6
BAL,J.Ross,2015,5,7,45,0,1,0,4,4,5,43,0,1,0,4
NYJ,K.Thompkins,2015,4,5,9,1,2,38,3,6,7,41,0,0,0,3
ATL,P.Di,2015,4,6,29,0,0,0,7,5,6,40,1,1,19,7
STL,B.Marquez,2015,6,7,40,0,1,0,6,4,5,16,1,1,31,6
DAL,J.Randle,2015,9,9,73,0,0,0,4,1,1,14,0,0,0,4
WAS,R.Ross,2015,0,0,0,1,3,43,3,2,2,23,1,3,20,3
MIN,R.Ellison,2015,5,10,41,0,0,0,8,4,5,44,0,1,0,8
HOU,C.Polk,2015,5,7,36,0,0,0,8,8,17,48,0,0,0,8
CIN,R.Burkhead,2015,4,4,19,1,3,27,8,2,3,11,1,1,24,8
CIN,R.Hewitt,2015,2,3,15,1,1,21,7,2,2,29,1,2,16,7
NYJ,C.Owusu,2015,3,4,12,1,2,43,3,1,2,4,1,5,21,3
SEA,M.Lynch,2015,3,5,17,0,0,0,6,10,13,63,0,0,0,6
GB,J.Janis,2015,1,2,33,1,3,46,4,0,1,0,0,2,0,4
SD,J.Herndon,2015,8,10,79,0,1,0,3,0,0,0,0,0,0,3
STL,T.Mason,2015,5,5,47,0,0,0,7,8,10,32,0,1,0,7
SF,B.Bell,2015,3,3,67,0,0,0,5,3,6,11,0,1,0,5
NYJ,J.Cumberland,2015,2,5,10,1,2,44,4,2,5,23,0,1,0,4
DET,C.Fuller,2015,3,5,28,1,2,48,4,0,2,0,0,0,0,4
SEA,T.Rawls,2015,4,6,45,0,0,0,6,5,5,31,0,0,0,6
MIA,J.Ajayi,2015,1,1,3,1,1,20,2,4,6,52,0,0,0,2
STL,B.Quick,2015,3,8,56,0,7,0,7,4,8,17,0,3,0,7
ATL,T.Ward,2015,6,10,50,0,0,0,8,3,3,23,0,0,0,8
TEN,B.Sankey,2015,6,10,61,0,0,0,7,2,5,12,0,0,0,7
GB,J.Abbrederis,2015,3,4,25,1,3,32,2,0,1,0,1,2,16,2
CAR,J.Stewart,2015,3,7,0,0,0,0,9,11,12,73,0,0,0,9
STL,W.Welker,2015,5,8,47,0,0,0,4,4,6,25,0,1,0,4
BUF,Ka.Williams,2015,4,6,23,1,1,23,3,0,0,0,1,1,26,3
DEN,A.Caldwell,2015,6,9,46,0,2,0,8,4,4,26,0,2,0,8
MIA,J.Gray,2015,1,1,10,0,0,0,3,5,6,62,0,0,0,3
SEA,R.Lockette,2015,2,3,28,1,1,40,4,1,3,3,0,0,0,4
OAK,J.Olawale,2015,7,8,55,0,0,0,5,1,2,15,0,0,0,5
DET,T.Wright,2015,7,10,42,0,1,0,4,0,1,0,1,1,26,4
JAC,M.Lee,2015,3,3,30,0,2,0,5,3,10,38,0,1,0,5
MIN,Z.Line,2015,2,2,10,0,0,0,5,2,4,57,0,0,0,5
JAC,R.Greene,2015,12,17,52,0,4,0,4,2,3,15,0,0,0,4
MIN,M.Asiata,2015,3,4,14,0,0,0,8,11,11,53,0,0,0,8
NYJ,Z.Stacy,2015,5,7,29,0,0,0,6,4,5,36,0,0,0,6
IND,A.Bradshaw,2015,6,9,44,0,0,0,6,4,5,20,0,0,0,6
KC,J.O,2015,2,3,32,0,0,0,5,3,4,31,0,1,0,5
IND,J.Doyle,2015,5,5,30,0,0,0,5,4,5,32,0,0,0,5
NYG,D.Fells,2015,3,3,27,0,0,0,2,3,4,33,0,0,0,2
DET,B.Pettigrew,2015,5,7,58,0,1,0,5,1,5,2,0,0,0,5
SD,J.Phillips,2015,3,4,14,0,0,0,5,6,6,46,0,0,0,5
NO,M.Hoomanawanui,2015,1,4,1,1,2,19,7,7,8,39,0,0,0,7
DEN,C.Latimer,2015,4,5,37,0,0,0,4,2,3,22,0,1,0,4
ARI,C.Johnson,2015,5,7,53,0,1,0,8,1,5,5,0,0,0,8
HOU,J.Strong,2015,1,3,11,1,2,42,6,1,2,5,0,1,0,6
BUF,M.Easley,2015,0,1,0,0,0,0,2,0,0,0,1,1,58,2
JAC,D.Robinson,2015,6,6,54,0,0,0,6,1,4,2,0,0,0,6
MIA,D.Sims,2015,2,4,1,0,0,0,8,8,9,55,0,2,0,8
WAS,A.Morris,2015,9,10,44,0,0,0,6,1,1,11,0,0,0,6
CIN,B.Tate,2015,0,0,0,1,1,55,2,0,1,0,0,0,0,2
SEA,C.Matthews,2015,2,4,33,0,1,0,7,2,3,21,0,1,0,7
SF,B.Ellington,2015,4,4,7,0,0,0,6,5,5,47,0,2,0,6
NYJ,T.Bohanon,2015,1,2,18,0,0,0,3,2,4,36,0,0,0,3
SF,C.Hyde,2015,5,5,21,0,0,0,6,6,10,32,0,0,0,6
MIN,M.Pruitt,2015,3,4,18,0,2,0,8,5,7,35,0,0,0,8
PIT,J.James,2015,6,6,45,0,2,0,4,1,2,8,0,0,0,4
DAL,G.Escobar,2015,3,5,6,0,0,0,7,3,5,24,1,2,22,7
CIN,J.Hill,2015,6,7,31,0,0,0,7,2,3,21,0,0,0,7
OAK,R.Helu,2015,4,7,27,0,1,0,5,3,3,25,0,0,0,5
CAR,F.Whittaker,2015,2,3,16,0,0,0,6,5,6,34,0,0,0,6
PHI,T.Burton,2015,0,1,0,0,0,0,2,2,2,49,0,0,0,2
MIN,J.Mc,2015,7,12,32,0,0,0,7,4,5,16,0,0,0,7
OAK,L.Smith,2015,3,3,13,0,0,0,8,7,8,35,0,0,0,8
DET,T.Jones,2015,2,4,19,1,1,29,2,0,0,0,0,0,0,2
MIA,J.Stoneburner,2015,3,3,29,0,0,0,3,2,2,18,0,0,0,3
ATL,M.Person,2015,0,0,0,0,0,0,2,1,2,45,0,0,0,2
CIN,R.Bodine,2015,0,0,0,1,1,44,1,0,0,0,0,0,0,1
NYG,M.White,2015,1,4,5,1,4,28,6,2,2,11,0,1,0,6
NE,L.Blount,2015,3,4,21,0,0,0,5,3,3,22,0,0,0,5
CLE,J.Dray,2015,0,3,0,0,0,0,6,5,6,43,0,1,0,6
TEN,C.Coffman,2015,0,0,0,0,0,0,1,4,5,42,0,0,0,1
KC,D.Harris,2015,0,1,0,0,0,0,4,4,5,41,0,0,0,4
NYG,P.Parker,2015,3,6,17,0,0,0,2,2,4,23,0,2,0,2
SEA,P.Richardson,2015,0,0,0,1,1,40,1,0,0,0,0,0,0,1
BUF,A.Dixon,2015,2,2,20,0,1,0,2,3,3,20,0,0,0,2
ATL,L.Toilolo,2015,2,2,11,0,0,0,6,4,5,25,0,1,0,6
TEN,J.Fowler,2015,2,2,15,0,0,0,4,2,2,21,0,0,0,4
